"packageId","routeId","moduleId","lessonId","activityId","activityOrder","visibleTitle","practiceType","macroStage","trackRole","archetype","helpAvailable","independentDemonstration","transfer","retention","requestedEvidence","physicalCompetenceClaim","physicalExecutionDeclared","currentEvidenceLevel","recommendedEvidenceLevel","evidenceProfile","executionTier","risk","operationalRisk","objectiveAlignment","recommendedAction","issueIds","rootCauseIds","manualReviewRequired"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-relaciones-tren","lesson.encyclopedia.mechanical-energy-trains.toh-relaciones-tren","activity.encyclopedia.mechanical-energy-trains.toh-relaciones-tren","1","Explicar y transferir: Relaciones del tren y sentido de giro","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-relaciones-tren:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.mechanical-energy-trains.toh-relaciones-tren""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-potencia-tren","lesson.encyclopedia.mechanical-energy-trains.toh-potencia-tren","activity.encyclopedia.mechanical-energy-trains.toh-potencia-tren","1","Explicar y transferir: Par, velocidad, potencia y pérdidas en el tren","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-potencia-tren:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.mechanical-energy-trains.toh-potencia-tren""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion","lesson.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion","activity.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion","1","Explicar y transferir: Acoplamiento de minutería y ajuste manual","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion","lesson.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion","activity.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion","1","Explicar y transferir: Expediente Chicago III: selección de muelle real","guided-practice / guided-practice","1-understand-watch-as-system","historical-case","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales","lesson.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales","activity.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales","1","Explicar y transferir: Expediente Chicago IV: barriletes motor, enjoyados y stopwork","explanation / transfer","1-understand-watch-as-system","historical-case","mechanism-explanation","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza","lesson.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza","activity.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza","1","Explicar y transferir: Ciclo completo del escape de áncora suiza","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.geometria-del-escape","lesson.encyclopedia.escapements-chronometry.geometria-del-escape","activity.encyclopedia.escapements-chronometry.geometria-del-escape","1","Explicar y transferir: Bloqueo, draw, caída, impulso y seguridad","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.geometria-del-escape:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.geometria-del-escape""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.volante-y-espiral","lesson.encyclopedia.escapements-chronometry.volante-y-espiral","activity.encyclopedia.escapements-chronometry.volante-y-espiral","1","Explicar y transferir: Volante, espiral, pitón, raqueta y frecuencia","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.volante-y-espiral:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.volante-y-espiral""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales","lesson.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales","activity.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales","1","Explicar y transferir: Isocronismo, punto de sujeción y curvas terminales","guided-practice / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.poising-beat-y-posiciones","lesson.encyclopedia.escapements-chronometry.poising-beat-y-posiciones","activity.encyclopedia.escapements-chronometry.poising-beat-y-posiciones","1","Explicar y transferir: Poising, beat error y posiciones","guided-practice / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.poising-beat-y-posiciones:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.poising-beat-y-posiciones""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","manual-review","[]","[]","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.cronocomparador-y-prueba","lesson.encyclopedia.escapements-chronometry.cronocomparador-y-prueba","activity.encyclopedia.escapements-chronometry.cronocomparador-y-prueba","1","Explicar y transferir: Cronocomparador, reserva y validación cronométrica","guided-practice / guided-practice","3-observe-measure-diagnose","core","measurement","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.cronocomparador-y-prueba:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.cronocomparador-y-prueba""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-escape-fases","lesson.encyclopedia.escapements-chronometry.toh-escape-fases","activity.encyclopedia.escapements-chronometry.toh-escape-fases","1","Explicar y transferir: Fases completas del escape de áncora suizo","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-escape-fases:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.toh-escape-fases""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-seguridad-escape","lesson.encyclopedia.escapements-chronometry.toh-seguridad-escape","activity.encyclopedia.escapements-chronometry.toh-seguridad-escape","1","Explicar y transferir: Seguridad: draw, guardia y cuernos","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-seguridad-escape:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.toh-seguridad-escape""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto","lesson.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto","activity.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto","1","Explicar y transferir: Volante, espiral, pitón, virola y raqueta","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-isocronismo","lesson.encyclopedia.escapements-chronometry.toh-isocronismo","activity.encyclopedia.escapements-chronometry.toh-isocronismo","1","Explicar y transferir: Isocronismo y dependencia de amplitud","observation-3d / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-isocronismo:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.toh-isocronismo""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones","lesson.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones","activity.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones","1","Explicar y transferir: Posiciones, gravedad, poising y perturbaciones","guided-practice / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","manual-review","[]","[]","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel","lesson.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel","activity.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel","1","Explicar y transferir: Tourbillon, carrusel y promedio posicional","guided-practice / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.bulova-centrado-volante","lesson.encyclopedia.escapements-chronometry.bulova-centrado-volante","activity.encyclopedia.escapements-chronometry.bulova-centrado-volante","1","Explicar y transferir: Pasaporte VIII: centrado y alabeo del volante","guided-practice / guided-practice","6-repair-adapt-manufacture-components","historical-case","psychomotor-skill","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.bulova-centrado-volante:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.bulova-centrado-volante""],""classificationMethod"":""curated-override"",""confidence"":""high""}","specialist-workshop","caution","caution","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.bulova-poising","lesson.encyclopedia.escapements-chronometry.bulova-poising","activity.encyclopedia.escapements-chronometry.bulova-poising","1","Explicar y transferir: Pasaporte IX: equilibrado estático del volante","guided-practice / guided-practice","6-repair-adapt-manufacture-components","historical-case","psychomotor-skill","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.bulova-poising:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.bulova-poising""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","specialist-workshop","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.bulova-espiral","lesson.encyclopedia.escapements-chronometry.bulova-espiral","activity.encyclopedia.escapements-chronometry.bulova-espiral","1","Explicar y transferir: Pasaporte X: plano, centrado, virola y vibrado de espiral","observation-3d / transfer","6-repair-adapt-manufacture-components","historical-case","psychomotor-skill","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.escapements-chronometry.bulova-espiral:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.escapements-chronometry.bulova-espiral""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","specialist-workshop","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.recepcion-y-linea-base","lesson.encyclopedia.service-tribology.recepcion-y-linea-base","activity.encyclopedia.service-tribology.recepcion-y-linea-base","1","Explicar y transferir: Recepción, historia y línea base","guided-practice / guided-practice","3-observe-measure-diagnose","core","inspection","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.recepcion-y-linea-base:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.service-tribology.recepcion-y-linea-base""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.liberar-energia-y-desmontar","lesson.encyclopedia.service-tribology.liberar-energia-y-desmontar","activity.encyclopedia.service-tribology.liberar-energia-y-desmontar","1","Explicar y transferir: Liberar energía y desmontar con trazabilidad","guided-practice / guided-practice","2-understand-mechanical-systems","core","bench-procedure","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.liberar-energia-y-desmontar:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.service-tribology.liberar-energia-y-desmontar""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","manual-review","[]","[]","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.limpieza-e-inspeccion","lesson.encyclopedia.service-tribology.limpieza-e-inspeccion","activity.encyclopedia.service-tribology.limpieza-e-inspeccion","1","Explicar y transferir: Limpieza, inspección y clasificación de defectos","guided-practice / guided-practice","3-observe-measure-diagnose","core","inspection","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.limpieza-e-inspeccion:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.service-tribology.limpieza-e-inspeccion""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.tribologia-y-lubricantes","lesson.encyclopedia.service-tribology.tribologia-y-lubricantes","activity.encyclopedia.service-tribology.tribologia-y-lubricantes","1","Explicar y transferir: Tribología, lubricantes y cantidad aplicada","guided-practice / guided-practice","2-understand-mechanical-systems","core","bench-procedure","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.tribologia-y-lubricantes:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.service-tribology.tribologia-y-lubricantes""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.montaje-y-puntos-de-control","lesson.encyclopedia.service-tribology.montaje-y-puntos-de-control","activity.encyclopedia.service-tribology.montaje-y-puntos-de-control","1","Explicar y transferir: Montaje por funciones y puntos de control","guided-practice / guided-practice","2-understand-mechanical-systems","core","bench-procedure","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.montaje-y-puntos-de-control:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.service-tribology.montaje-y-puntos-de-control""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.diagnostico-y-control-final","lesson.encyclopedia.service-tribology.diagnostico-y-control-final","activity.encyclopedia.service-tribology.diagnostico-y-control-final","1","Explicar y transferir: Diagnóstico causal y control final","guided-practice / guided-practice","3-observe-measure-diagnose","core","diagnosis-case","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.diagnostico-y-control-final:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.service-tribology.diagnostico-y-control-final""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
